SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 0, 4
ClickOn
SetProp, 1E050,   -1E050, 1E050, -1E050, 16777215, 16777215, 1, 0
Xlabel, "X"
Ylabel, "Y"
TxtAlign, 1
KeyClass, 1
Width, 4
Marker, -49.322706, -16.577557,  255, 24, 3
Line, "Line.trf_5286829a", "81490995002086.1.2.3", "81490995286829.1.2.3.4", 7872, 8,  2, 2, 7.9674337, 2.139751, -49.318765, -16.591628, -49.318761, -16.591622, 0, 1, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074012", "81490995002086.1.2.3", "81491005002086.1.2.3", 8128, 6,  0, 300, 7.9674337, 2.139751, -49.318765, -16.591628, -49.318278, -16.591897, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074013", "81491005002086.1.2.3", "81489195002086.1.2.3", 8320, 6,  0, 300, 7.9674337, 2.201011, -49.318278, -16.591897, -49.318076, -16.592023, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53074014", "81489195002086.1.2.3", "81489205002086.1.2.3", 8512, 6,  0, 300, 7.9674337, 2.227313, -49.318076, -16.592023, -49.317755, -16.59221, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073784", "81489205002086.1.2.3", "81489215002086.1.2.3", 8704, 6,  0, 300, 7.9674337, 2.268221, -49.317755, -16.59221, -49.317397, -16.592395, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073005", "81489215002086.1.2.3", "82042645002086.1.2.3", 8896, 6,  0, 300, 7.9674337, 2.31286, -49.317397, -16.592395, -49.317161, -16.59273, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073783", "82042645002086.1.2.3", "81460585002086.1.2.3", 9088, 6,  0, 298, 7.9674337, 2.358676, -49.317161, -16.59273, -49.317247, -16.592896, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073006", "81460585002086.1.2.3", "81460575002086.1.2.3", 9280, 6,  0, 298, 7.9674337, 2.379691, -49.317247, -16.592896, -49.317447, -16.593209, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073007", "81460575002086.1.2.3", "81460565002086.1.2.3", 9472, 6,  0, 298, 7.9674337, 2.421295, -49.317447, -16.593209, -49.317622, -16.593506, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073008", "81460565002086.1.2.3", "81460555002086.1.2.3", 9664, 6,  0, 298, 7.9674337, 2.459978, -49.317622, -16.593506, -49.317755, -16.593732, 0, 10, 0, 0, 0, 0, 0, 0
Line, "Line.smt_53073009", "81460555002086.1.2.3", "81460545002086.1.2.3", 9856, 6,  0, 298, 7.9674337, 2.48942, -49.317755, -16.593732, -49.317911, -16.593987, 0, 10, 0, 0, 0, 0, 0, 0
